show_id,Show Title,Year,Previews Date,Opening Date,Closing Date,Theatre Name,Production Type,Show Type,Show Type (Simple),Intermissions,N Performances,Run Time,Show Not Opened,Revival,Other Titles,Official Website,N People,N Performers,N Creative Team,theatre_id,Theatre Full Address,Theatre Street Address,Theatre Address Locality,Theatre Address Region,Theatre Postal Code,Theatre Year Closed,Theatre Year Demolished,Theatre Capacity
319728,"Betty, Be Good",1920,,1920-05-04,1920-06-26,Casino Theatre,Original Production,Musical,Musical,,63.0,,False,False,,,34,28,7,7167.0,1404 Broadway (W. 39th) New York NY,1404 Broadway (W. 39th),New York,NY,,1930.0,1930.0,875.0
316676,"Oh, Henry",1920,,1920-05-05,,Fulton Theatre,Original Production,Play,Play,,21.0,,False,False,,,11,8,3,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
316221,Footloose,1920,,1920-05-10,,Greenwich Village Theatre,Original Production,Play,Play,,32.0,,False,False,,,10,8,3,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
316677,Respect for Riches,1920,,1920-05-11,,Harris Theatre,Original Production,Play,Play,,15.0,,False,False,,,12,12,1,7342.0,254 W. 42nd St. New York NY,254 W. 42nd St.,New York,NY,,1930.0,1997.0,880.0
316678,All Soul's Eve,1920,,1920-05-12,,Maxine Elliott's Theatre,Original Production,Play,Play,,21.0,,False,False,,,11,9,2,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
316679,His Chinese Wife,1920,,1920-05-17,,Belmont Theatre,Original Production,Play,Play,,16.0,,False,False,,,14,12,2,5624.0,125 W. 48th St. New York NY,125 W. 48th St.,New York,NY,,,1951.0,500.0
320305,A Midsummer Night's Dream,1920,,1920-05-18,1920-05-29,Little Theatre,Revival,Play,Play,,7.0,,False,True,,,5,0,5,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
316680,An Innocent Idea,1920,,1920-05-25,,Fulton Theatre,Original Production,Play,Play,,7.0,,False,False,,,19,17,2,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
313017,Fall and Rise of Susan Lenox,1920,,1920-06-09,,44th Street Theatre,Original Production,Play,Play,,,,False,False,,,34,32,2,7488.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,1945.0,1945.0,1465.0
315620,Seeing Things,1920,,1920-06-17,,Playhouse Theatre,Original Production,Play,Play,,103.0,,False,False,,,9,7,3,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
319735,Cinderella on Broadway,1920,,1920-06-24,1920-09-25,Winter Garden Theatre (Broadway),Original Production,Musical,Musical,,126.0,,False,False,,,99,89,10,7070.0,1634 Broadway (At W. 50th St.) New York NY 10019,1634 Broadway (At W. 50th St.),New York,NY,10019,,,1526.0
319730,Buzzin' Around,1920,,1920-07-06,1920-07-24,Casino Theatre,Original Production,Musical,Musical,,23.0,,False,False,,,46,42,6,7167.0,1404 Broadway (W. 39th) New York NY,1404 Broadway (W. 39th),New York,NY,,1930.0,1930.0,875.0
1760,The Girl in the Spotlight,1920,,1920-07-12,,Knickerbocker Theatre,Original Production,Musical,Musical,1.0,56.0,,False,False,,,39,30,9,5300.0,1396 Broadway and 39th St. New York NY,1396 Broadway and 39th St.,New York,NY,,,1930.0,1500.0
1779,The Midnight Rounders of 1920,1920,,1920-07-12,1920-11-27,Century Promenade,Original Production,Musical,Musical,1.0,120.0,,False,False,,,89,85,5,7192.0,"Central Park West at 62nd St., Roof New York NY","Central Park West at 62nd St., Roof",New York,NY,,,1930.0,500.0
319347,The Century Revue,1920,,1920-07-12,1921-01-01,Century Promenade,Original Production,Musical,Musical,,150.0,,False,False,,,107,99,8,7192.0,"Central Park West at 62nd St., Roof New York NY","Central Park West at 62nd St., Roof",New York,NY,,,1930.0,500.0
319734,Silks and Satins,1920,,1920-07-15,1920-09-04,George M. Cohan's Theatre,Original Production,Musical,Musical,,60.0,,False,False,,,47,42,8,5266.0,1482 Broadway at 43rd St. New York NY,1482 Broadway at 43rd St.,New York,NY,,,1938.0,1100.0
315621,Come Seven,1920,,1920-07-19,,Broadhurst Theatre,Original Production,Play,Play,,72.0,,False,False,,,14,11,3,5016.0,235 W. 44th St. New York NY,235 W. 44th St.,New York,NY,,,,1186.0
1784,Poor Little Ritz Girl,1920,,1920-07-28,1920-10-16,Central Theatre,Original Production,Musical,Musical,1.0,93.0,,False,False,,,38,30,8,5525.0,1567 Broadway at 47th Street New York NY,1567 Broadway at 47th Street,New York,NY,,,2000.0,1100.0
314821,Opportunity,1920,,1920-07-30,,48th Street Theatre,Original Production,Play,Play,,138.0,,False,False,,,28,26,2,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
315306,Crooked Gamblers,1920,,1920-07-31,,Hudson Theatre (Broadway),Original Production,Play,Play,,82.0,,False,False,,,21,18,3,6076.0,141 W. 44th St. New York NY,141 W. 44th St.,New York,NY,,,,1100.0
315307,The Charm School,1920,,1920-08-02,,Bijou Theatre,Original Production,Play,Play,,88.0,,False,False,,,18,17,2,7145.0,209 W. 45th St. New York NY,209 W. 45th St.,New York,NY,,,1982.0,600.0
315818,The Americans in France,1920,,1920-08-03,,Comedy Theatre,Original Production,Play,Play,,7.0,,False,False,,,13,11,2,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
315622,Scrambled Wives,1920,,1920-08-05,,Fulton Theatre,Original Production,Play,Play,,60.0,,False,False,,,12,10,2,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
315819,The Girl with the Carmine Lips,1920,,1920-08-09,,Punch and Judy Theatre,Original Production,Play,Play,,16.0,,False,False,,,12,10,3,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
316192,Ladies' Night,1920,,1920-08-09,,Eltinge 42nd Street Theatre,Original Production,Play,Play,,360.0,,False,False,,,20,18,2,7230.0,236 W. 42nd St. New York NY,236 W. 42nd St.,New York,NY,,1942.0,,900.0
319757,Good Times,1920,,1920-08-09,1921-04-30,Hippodrome Theatre,Original Production,Musical,Musical,,456.0,,False,False,,,69,61,9,5372.0,6th Avenue between 43rd and 44th Streets New York NY,6th Avenue between 43rd and 44th Streets,New York,NY,,,1939.0,5200.0
317129,Enter Madame,1920,,1920-08-16,,Garrick Theatre,Original Production,Play,Play,,350.0,,False,False,,,13,12,2,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
1788,Tickle Me,1920,,1920-08-17,1921-02-12,Selwyn Theatre,Original Production,Musical,Musical,1.0,207.0,,False,False,,,48,38,10,7063.0,229 W. 42nd St. New York NY 10036,229 W. 42nd St.,New York,NY,10036,,,740.0
314822,The Lady of the Lamp,1920,,1920-08-17,,Theatre Republic,Original Production,Play,Play,,111.0,,False,False,,,9,7,3,7446.0,207 W. 42nd New York NY,207 W. 42nd,New York,NY,,,,1100.0
316659,Spanish Love,1920,,1920-08-17,,Maxine Elliott's Theatre,Original Production,Play,Play,,308.0,,False,False,,,41,31,10,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
315623,The Cave Girl,1920,,1920-08-18,,Longacre Theatre,Original Production,Play,Play,,37.0,,False,False,,,13,10,3,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
315624,The Checkerboard,1920,,1920-08-19,,39th Street Theatre,Original Production,Play,Play,,29.0,,False,False,,,19,16,3,5449.0,119 West 39th St. New York NY,119 West 39th St.,New York,NY,,,1926.0,
315605,The Bat,1920,,1920-08-23,,Morosco Theatre,Original Production,Play,Play,,867.0,,False,False,,,12,10,2,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
314823,Happy-Go-Lucky,1920,,1920-08-24,,Booth Theatre (Broadway),Original Production,Play,Play,,79.0,,False,False,,,19,16,3,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
315308,Paddy the Next Best Thing,1920,,1920-08-27,,Shubert Theatre (Broadway),Original Production,Play,Play,,54.0,,False,False,,,18,16,2,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
315309,Blue Bonnet,1920,,1920-08-28,,Princess Theatre,Original Production,Play,Play,,73.0,,False,False,,,11,9,2,7429.0,104 W. 39th St. New York NY,104 W. 39th St.,New York,NY,,1926.0,1955.0,300.0
315625,Immodest Violet,1920,,1920-08-30,,48th Street Theatre,Original Production,Play,Play,,8.0,,False,False,,,18,16,2,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
316193,The Bad Man,1920,,1920-08-30,,Comedy Theatre,Original Production,Play,Play,,342.0,,False,False,,,18,15,3,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
314328,Call the Doctor,1920,,1920-08-31,,Empire Theatre,Original Production,Play,Play,,127.0,,False,False,,,12,10,2,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
319739,The Sweetheart Shop,1920,,1920-08-31,1920-10-16,Knickerbocker Theatre,Original Production,Musical,Musical,,55.0,,False,False,,,43,35,8,5300.0,1396 Broadway and 39th St. New York NY,1396 Broadway and 39th St.,New York,NY,,,1930.0,1500.0
319741,Little Miss Charity,1920,,1920-09-02,1920-11-06,Belmont Theatre,Original Production,Musical,Musical,,77.0,,False,False,,,32,24,9,5624.0,125 W. 48th St. New York NY,125 W. 48th St.,New York,NY,,,1951.0,500.0
315626,Genius and the Crowd,1920,,1920-09-06,,George M. Cohan's Theatre,Original Production,Play,Play,,24.0,,False,False,,,33,31,2,5266.0,1482 Broadway at 43rd St. New York NY,1482 Broadway at 43rd St.,New York,NY,,,1938.0,1100.0
319769,Honeydew,1920,,1920-09-06,1921-06-25,Casino Theatre,Original Production,Play,Play,,249.0,,False,False,,,35,29,7,7167.0,1404 Broadway (W. 39th) New York NY,1404 Broadway (W. 39th),New York,NY,,1930.0,1930.0,875.0
317139,The Woman of Bronze,1920,,1920-09-07,,Frazee Theatre,Original Production,Play,Play,,252.0,,False,False,,,19,18,1,7343.0,254 W. 42nd St. New York NY,254 W. 42nd St.,New York,NY,,1930.0,1997.0,880.0
316194,Little Old New York,1920,,1920-09-08,,Plymouth Theatre,Original Production,Play,Play,,308.0,,False,False,,,20,18,2,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
315310,Poldekin,1920,,1920-09-09,,Park Theatre,Original Production,Play,Play,,44.0,,False,False,,,12,10,2,7366.0,5 Columbus Circle (W. 58th & 59th) New York NY,5 Columbus Circle (W. 58th & 59th),New York,NY,,,,1355.0
316195,Welcome Stranger,1920,,1920-09-13,,Cohan and Harris,Original Production,Play,Play,,309.0,,False,False,,,17,15,2,7163.0,226 W. 42nd St. New York NY,226 W. 42nd St.,New York,NY,,1933.0,1996.0,1200.0
314329,One,1920,,1920-09-14,,Belasco Theatre,Original Production,Play,Play,,111.0,,False,False,,,10,9,1,5205.0,111 West 44th St. New York NY,111 West 44th St.,New York,NY,,,,1018.0
314824,The Guest of Honor,1920,,1920-09-20,,Broadhurst Theatre,Original Production,Play,Play,,72.0,,False,False,,,16,15,3,5016.0,235 W. 44th St. New York NY,235 W. 44th St.,New York,NY,,,,1186.0
313018,Anna Ascends,1920,,1920-09-22,,Playhouse Theatre,Original Production,Play,Play,,,,False,False,,,14,13,1,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
315311,Marry the Poor Girl,1920,,1920-09-25,,Little Theatre,Original Production,Play,Play,,18.0,,False,False,,,16,13,3,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
314825,Merchants of Venus,1920,,1920-09-27,,Punch and Judy Theatre,Original Production,Play,Play,,64.0,,False,False,,,14,12,3,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
315312,Don't Tell,1920,,1920-09-27,,Nora Bayes Theatre,Original Production,Play,Play,,6.0,,False,False,,,16,15,2,6108.0,"216 W. 44th St., Roof New York NY","216 W. 44th St., Roof",New York,NY,,,1945.0,
316660,The Tavern,1920,,1920-09-27,,George M. Cohan's Theatre,Original Production,Play,Play,,252.0,,False,False,,,19,14,5,5266.0,1482 Broadway at 43rd St. New York NY,1482 Broadway at 43rd St.,New York,NY,,,1938.0,1100.0
319745,Pitter Patter,1920,,1920-09-28,1921-01-01,Longacre Theatre,Original Production,Musical,Musical,,111.0,,False,False,,,38,32,8,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
1753,Broadway Brevities of 1920,1920,,1920-09-29,,Winter Garden Theatre,Original Production,Musical,Musical,1.0,105.0,,False,False,,,57,49,10,5090.0,Drury Lane London,Drury Lane,London,,,,1965.0,1581.0
316650,Three Live Ghosts,1920,,1920-09-29,,Greenwich Village Theatre,Original Production,Play,Play,,250.0,,False,False,,,11,10,1,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
317629,The Mirage,1920,,1920-09-30,,Times Square Theatre,Original Production,Play,Play,,192.0,,False,False,,,21,19,3,5085.0,219 W. 42nd St. New York NY,219 W. 42nd St.,New York,NY,,,,1057.0
314826,The Treasure,1920,,1920-10-04,,Garrick Theatre,Original Production,Play,Play,,40.0,,False,False,,,24,21,3,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
319746,Jim Jam Jems,1920,,1920-10-04,1921-01-01,Cort Theatre (Broadway),Original Production,Musical,Musical,,105.0,,False,False,,,57,50,8,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
319747,Mecca,1920,,1920-10-04,1921-01-22,Century Theatre,Original Production,Musical,Musical,,130.0,,False,False,,,72,64,8,7180.0,"235 W. 46th St., Basement New York NY","235 W. 46th St., Basement",New York,NY,,,,
319758,Tip Top,1920,,1920-10-05,1921-05-07,Globe Theatre,Original Production,Musical,Musical,,246.0,,False,False,,,87,80,8,7018.0,205 W. 46th St. New York NY 10036,205 W. 46th St.,New York,NY,10036,,,1509.0
314827,The Unwritten Chapter,1920,,1920-10-11,,Astor Theatre,Original Production,Play,Play,,24.0,,False,False,,,25,22,3,5889.0,1537 Broadway New York NY,1537 Broadway,New York,NY,,,1982.0,
319742,Kissing Time,1920,,1920-10-11,1920-12-04,Lyric Theatre (Broadway),Original Production,Musical,Musical,,65.0,,False,False,,,38,29,9,7358.0,214 W. 42nd St. New York NY,214 W. 42nd St.,New York,NY,,1934.0,1996.0,1938.0
314828,The Outrageous Mrs. Palmer,1920,,1920-10-12,,39th Street Theatre,Original Production,Play,Play,,55.0,,False,False,,,18,16,2,5449.0,119 West 39th St. New York NY,119 West 39th St.,New York,NY,,,1926.0,
317150,The Meanest Man in the World,1920,,1920-10-12,,Hudson Theatre (Broadway),Original Production,Play,Play,,202.0,,False,False,,,19,15,6,6076.0,141 W. 44th St. New York NY,141 W. 44th St.,New York,NY,,,,1100.0
318544,Bab,1920,,1920-10-18,,Park Theatre,Original Production,Play,Play,,88.0,,False,False,,,13,11,2,7366.0,5 Columbus Circle (W. 58th & 59th) New York NY,5 Columbus Circle (W. 58th & 59th),New York,NY,,,,1355.0
315811,The First Year,1920,,1920-10-20,,Little Theatre,Original Production,Play,Play,,760.0,,False,False,,,11,9,3,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
317630,The Skin Game,1920,,1920-10-20,,Bijou Theatre,Original Production,Play,Play,,176.0,,False,False,,,18,15,3,7145.0,209 W. 45th St. New York NY,209 W. 45th St.,New York,NY,,,1982.0,600.0
314830,Youth,1920,,1920-10-26,,Greenwich Village Theatre,Revival,Play,Play,,7.0,,False,True,,,9,6,3,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
317140,The Emperor Jones,1920,,1920-11-01,,Neighborhood Playhouse,Original Production,Play,Play,,204.0,,False,False,,,6,4,2,7404.0,466 Grand St. New York NY,466 Grand St.,New York,NY,,,1927.0,
317631,The Prince and the Pauper,1920,,1920-11-01,,Booth Theatre (Broadway),Original Production,Play,Play,,155.0,,False,False,,,21,19,3,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
318545,Just Suppose,1920,,1920-11-01,,Henry Miller's Theatre,Original Production,Play,Play,,88.0,,False,False,,,9,8,1,5039.0,124 West 43rd St. New York NY,124 West 43rd St.,New York,NY,,,2004.0,950.0
322520,The Half Moon,1920,,1920-11-01,1920-12-11,Liberty Theatre,Original Production,Musical,Musical,,48.0,,False,False,,,49,37,12,5250.0,234 West 42nd St. New York NY,234 West 42nd St.,New York,NY,,,,1054.0
3065,Afgar,1920,,1920-11-08,1921-04-02,Central Theatre,Original Production,Musical,Musical,1.0,168.0,,False,False,,,43,35,8,5525.0,1567 Broadway at 47th Street New York NY,1567 Broadway at 47th Street,New York,NY,,,2000.0,1100.0
314330,French Leave,1920,,1920-11-08,,Belmont Theatre,Original Production,Play,Play,,56.0,,False,False,,,10,8,2,5624.0,125 W. 48th St. New York NY,125 W. 48th St.,New York,NY,,,1951.0,500.0
314829,The Mandarin,1920,,1920-11-09,,Princess Theatre,Original Production,Play,Play,,15.0,,False,False,,,13,10,3,7429.0,104 W. 39th St. New York NY,104 W. 39th St.,New York,NY,,1926.0,1955.0,300.0
312472,Heartbreak House,1920,,1920-11-10,1921-02-26,Garrick Theatre,Original Production,Play,Play,,125.0,,False,False,,,11,10,2,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
318071,Thy Name is Woman,1920,,1920-11-15,,Playhouse Theatre,Original Production,Play,Play,,120.0,,False,False,,,6,4,2,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
1769,Jimmie,1920,1920-11-10,1920-11-17,1921-01-15,Apollo Theatre,Original Production,Musical,Musical,1.0,71.0,,False,False,,,36,29,8,7132.0,223 W. 42nd St. New York NY,223 W. 42nd St.,New York,NY,,,1996.0,1200.0
317632,Samson and Delilah,1920,,1920-11-17,,Greenwich Village Theatre,Original Production,Play,Play,,143.0,,False,False,,,16,14,2,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
314331,When We Are Young,1920,,1920-11-22,,Broadhurst Theatre,Original Production,Play,Play,,40.0,,False,False,,,10,8,2,5016.0,235 W. 44th St. New York NY,235 W. 44th St.,New York,NY,,,,1186.0
318546,Daddy Dumplins,1920,,1920-11-22,,Theatre Republic,Original Production,Play,Play,,64.0,,False,False,,,25,23,2,7446.0,207 W. 42nd New York NY,207 W. 42nd,New York,NY,,,,1100.0
316196,Rollo's Wild Oat,1920,,1920-11-23,,Punch and Judy Theatre,Original Production,Play,Play,,228.0,,False,False,,,14,12,2,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
313019,The Century Midnight Revue,1920,,1920-11-29,,Century Promenade,Original Production,Musical,Musical,,,,False,False,,,1,0,1,7192.0,"Central Park West at 62nd St., Roof New York NY","Central Park West at 62nd St., Roof",New York,NY,,,1930.0,500.0
314332,The Young Visitors,1920,,1920-11-29,,39th Street Theatre,Original Production,Play,Play,,16.0,,False,False,,,26,23,3,5449.0,119 West 39th St. New York NY,119 West 39th St.,New York,NY,,,1926.0,
317141,The Broken Wing,1920,,1920-11-29,,48th Street Theatre,Original Production,Play,Play,,171.0,,False,False,,,13,12,1,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
317142,Cornered,1920,,1920-12-08,,Astor Theatre,Original Production,Play,Play,,143.0,,False,False,,,20,18,2,5889.0,1537 Broadway New York NY,1537 Broadway,New York,NY,,,1982.0,
317148,Mixed Marriage,1920,,1920-12-14,,Bramhall Playhouse,Revival,Play,Play,,124.0,,False,True,,,7,6,1,7158.0,138 E. 27th St. New York NY,138 E. 27th St.,New York,NY,,,,
319761,Lady Billy,1920,,1920-12-14,1921-05-21,Liberty Theatre,Original Production,Musical,Musical,,188.0,,False,False,,,33,25,9,5250.0,234 West 42nd St. New York NY,234 West 42nd St.,New York,NY,,,,1054.0
7001,Sally,1920,,1920-12-21,1922-04-22,New Amsterdam Theatre,Original Production,Musical,Musical,1.0,561.0,,False,False,Wild Rose,,47,39,8,5169.0,214 West 42nd St. New York NY,214 West 42nd St.,New York,NY,,,,1747.0
317143,Mary Rose,1920,,1920-12-22,,Empire Theatre,Original Production,Play,Play,,127.0,,False,False,,,10,7,3,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
316197,Deburau,1920,,1920-12-23,,Belasco Theatre,Original Production,Play,Play,,189.0,,False,False,,,26,24,2,5205.0,111 West 44th St. New York NY,111 West 44th St.,New York,NY,,,,1018.0
1791,Wo Die Lerche Singt,1920,,1920-12-27,,Manhattan Opera House,Original Production,Musical,Musical,1.0,5.0,,False,False,,,21,17,5,7375.0,311 West 34th St. New York NY,311 West 34th St.,New York,NY,,1940.0,,3100.0
316198,Miss Lulu Bett,1920,,1920-12-27,,Belmont Theatre,Original Production,Play,Play,,198.0,,False,False,,,11,9,2,5624.0,125 W. 48th St. New York NY,125 W. 48th St.,New York,NY,,,1951.0,500.0
